Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Bonds\AssetsServiceBond.cs,20,8,T:System.Linq.AsyncEnumerable,,,,,List<BondDetails> bondDetails = await bondDetailsRepository.GetAllAsync().ToListAsync();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Bonds\AssetsServiceBond.cs,19,8,M:System.TimeSpan.FromDays(System.Int32),,,,,TimeSpan step = TimeSpan.FromDays(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Seeders\BondDetailsSeeder.cs,11,8,T:System.Linq.AsyncEnumerable,,,,,var existingBonds = await bondDetailsRepository.GetAllAsync(cancellationToken).ToListAsync(cancellationToken);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Seeders\GuestAccountSeeder.cs,71,8,T:System.Linq.AsyncEnumerable,,,,,var labels = await GetRandomLabels().ToListAsync();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Seeders\GuestAccountSeeder.cs,60,8,T:System.Linq.AsyncEnumerable,,,,,var labels = await GetRandomLabels().ToListAsync();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Seeders\GuestAccountSeeder.cs,53,8,T:System.Linq.AsyncEnumerable,,,,,"if (!await stockAccountRepository.GetAvailableAccounts(user.UserId).AnyAsync())              await AddStockAccount(user.UserId, start, end);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Seeders\GuestAccountSeeder.cs,44,8,T:System.Linq.AsyncEnumerable,,,,,"if (!await bankAccountRepository.GetAvailableAccounts(user.UserId).AnyAsync())          {              logger.LogTrace(""Seeding bank accounts."");              await AddBankAccount(user.UserId, start, end);              logger.LogTrace(""Seeding loan accounts."");              await AddLoanAccount(user.UserId, start, end);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\LiabilitiesService.cs,53,8,T:System.Linq.AsyncEnumerable,,,,,"await foreach (var accounts in financialAccountService.GetAccounts<BankAccount>(userId, start, end).GroupBy(x => x.AccountType))          {              NameValueResult? result = null;              foreach (var account in accounts)              {                  if (account is null || account.Entries is null) continue;                  var entry = account.Entries.FirstOrDefault();                    if (entry is null)                  {                      if (account.NextOlderEntry is null) continue;                        entry = account.NextOlderEntry;                  }                    if (entry.Value > 0) continue;                      if (result is null)                  {                      result = new()                      {                          Name = account.AccountType.ToString(),                          Value = entry.Value                      };                  }                  else                  {                      result.Value += entry.Value;                  }              }              if (result is not null)                  yield return result;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\MoneyFlowService.cs,96,8,T:System.Linq.AsyncEnumerable,,,,,var labels = await financialLabelsRepository.GetLabels().ToListAsync();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\MoneyFlowService.cs,72,8,T:System.Linq.AsyncEnumerable,,,,,var labels = await financialLabelsRepository.GetLabels().ToListAsync();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\AdministrationUsersService.cs,45,8,T:System.Linq.AsyncEnumerable,,,,,"foreach (var userId in await userRepository.GetUsersIds(recordIndex, recordsCount).ToListAsync())          {              var user = await userRepository.GetUser(userId);              if (user is null) continue;                yield return new()              {                  UserId = user.UserId,                  Login = user.Login,                  PricingLevel = user.PricingLevel,                  RecordCapacity = new RecordCapacity()                  {                      UsedCapacity = userPlanVerifier.GetUsedRecordsCapacity(user.UserId).Result,                      TotalCapacity = PricingProvider.GetMaxAllowedEntries(user.PricingLevel)                  }              };          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\AdministrationUsersService.cs,36,8,T:System.Linq.AsyncEnumerable,,,,,"var users = await userRepository.GetUsers(start, end).ToListAsync();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\UserPlanVerifier.cs,35,8,T:System.Linq.AsyncEnumerable,,,,,var accountsCount = await bankAccountRepository.GetAvailableAccounts(userId)              .CountAsync();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\UserPlanVerifier.cs,14,8,T:System.Linq.AsyncEnumerable,,,,,foreach (var account in await bankAccountRepository.GetAvailableAccounts(userId).ToListAsync())              totalEntries += await bankAccountEntryRepository.GetCount(account.AccountId);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\CurrencyExchangeService.cs,15,12,T:System.Net.Http.HttpContent,,,,,var jObject = JObject.Parse(await response.Content.ReadAsStringAsync());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Stocks\AssetsServiceStock.cs,98,8,T:System.Linq.AsyncEnumerable,,,,,"return financialAccountRepository.GetAccounts<StockAccount>(userId, end.AddDays(-1), end).AnyAsync(x => x.ContainsAssets).AsTask();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Stocks\AssetsServiceStock.cs,74,8,T:System.Linq.AsyncEnumerable,,,,,"await foreach (var account in financialAccountRepository.GetAccounts<StockAccount>(userId, asOfDate.AddMinutes(-1), asOfDate).Where(x => x.ContainsAssets))          {              if (!account.ContainsAssets) continue;                foreach (var ticker in account.GetStoredTickers())              {                  var pricePerUnit = await stockPriceProvider.GetPricePerUnitAsync(ticker, currency, asOfDate);                  var latestEntry = account.Entries.First(x => x.Ticker == ticker);                    if (!investmentTypeResults.TryGetValue(latestEntry.InvestmentType, out NameValueResult? existingResult))                      investmentTypeResults.Add(latestEntry.InvestmentType, new(latestEntry.InvestmentType.ToString(), latestEntry.Value * pricePerUnit));                  else                      existingResult.Value += latestEntry.Value * pricePerUnit;              }          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Stocks\AssetsServiceStock.cs,56,8,T:System.Linq.AsyncEnumerable,,,,,"await foreach (var account in financialAccountRepository.GetAccounts<StockAccount>(userId, asOfDate.AddMinutes(-1), asOfDate).Where(x => x.ContainsAssets))          {              decimal value = 0;              foreach (var ticker in account.GetStoredTickers())              {                  var pricePerUnit = await stockPriceProvider.GetPricePerUnitAsync(ticker, currency, asOfDate);                  var latestEntry = account.Get(asOfDate).First(x => x.Ticker == ticker);                    value += latestEntry.Value * pricePerUnit;              }                yield return new(account.Name, value);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Stocks\AssetsServiceStock.cs,40,8,T:System.Linq.AsyncEnumerable,,,,,"await foreach (var account in financialAccountRepository.GetAccounts<StockAccount>(userId, start, end).Where(x => x.ContainsAssets))              assets.AddRange(await account.Entries.Where(x => x.InvestmentType == investmentType)                  .GetAssets(start, end, currency, stockPriceProvider.GetPricePerUnitAsync));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Application\FinanceManager.Application.csproj,File,FinanceManager.Application\Services\Stocks\AssetsServiceStock.cs,16,8,T:System.Linq.AsyncEnumerable,,,,,"await foreach (var account in financialAccountRepository.GetAccounts<StockAccount>(userId, start, end).Where(x => x.ContainsAssets))          {              for (DateTime date = end; date >= start; date = date.AddDays(-1))              {                  if (!prices.ContainsKey(date)) prices.Add(date, 0);                    foreach (var ticker in account.GetStoredTickers())                  {                      var entry = account.GetThisOrNextOlder(date, ticker);                      if (entry is null) continue;                        var pricePerUnit = await stockPriceProvider.GetPricePerUnitAsync(ticker, currency, end);                      prices[date] += entry.Value * pricePerUnit;                  }              }          }"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\FinanceManager.Components.csproj,,,Microsoft.AspNetCore.Components.Web 9.0.10,,,,,"Microsoft.AspNetCore.Components.Web, 9.0.10  Recommendation:  Remove Microsoft.AspNetCore.Components.Web, and replace with new package Microsoft.AspNetCore.Components.Web 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\FinanceManager.Components.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\Services\LoginService.cs,70,12,T:System.Net.Http.HttpContent,,,,,result = await response.Content.ReadFromJsonAsync<LoginResponseModel>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\Services\LoginService.cs,68,12,T:System.Uri,,,,,"response = await _httpClient.PostAsync($""{_httpClient.BaseAddress}api/Login"",                  JsonHelper.GenerateStringContent(JsonHelper.SerializeObj(loginRequestModel)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\Components\SharedComponents\StockPricesComponent.razor.cs,112,8,M:System.TimeSpan.FromDays(System.Int32),,,,,TimeSpan timeSpan = TimeSpan.FromDays(1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\Components\Dashboard\Cards\Assets\InvestmentRateCard.razor.cs,34,16,T:System.Linq.AsyncEnumerable,,,,,"_investmentRates = await MoneyFlowHttpClient.GetInvestmentRate(user.UserId, StartDateTime, EndDateTime).ToListAsync();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\Components\Dashboard\Cards\Liabilities\LiabilityPerTypeOverviewCard.razor.cs,79,16,T:System.Linq.AsyncEnumerable,,,,,"result = await LiabilitiesHttpClient.GetEndLiabilitiesPerType(user.UserId, StartDateTime, EndDateTime).ToListAsync();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\Components\Dashboard\Cards\Liabilities\LiabilitiesTimeSeriesCard.razor.cs,36,12,T:System.Linq.AsyncEnumerable,,,,,"return await LiabilitiesHttpClient.GetLiabilitiesTimeSeries(user.UserId, StartDateTime, EndDateTime).ToListAsync();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\Components\Dashboard\Cards\Liabilities\LiabilitiesPerAccountOverviewCard.razor.cs,123,16,T:System.Linq.AsyncEnumerable,,,,,"Data.AddRange(await LiabilitiesHttpClient.GetEndLiabilitiesPerAccount(_user.UserId, StartDateTime, EndDateTime).ToListAsync());"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\InflationHttpClient.cs,26,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IEnumerable<InflationRate>>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\InflationHttpClient.cs,23,8,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/Inflation/{currencyId}/range?from={fromString}&to={toString}"", cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\InflationHttpClient.cs,16,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<InflationRate>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\InflationHttpClient.cs,10,8,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/Inflation/{currencyId}/{dateString}"", cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockEntryHttpClient.cs,35,8,T:System.Uri,,,,,"var response = await httpClient.PutAsJsonAsync($""{httpClient.BaseAddress}api/StockEntry/Update"", entry);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockEntryHttpClient.cs,29,8,T:System.Uri,,,,,"var response = await httpClient.DeleteAsync($""{httpClient.BaseAddress}api/StockEntry/Delete/{accountId}/{entryId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockEntryHttpClient.cs,23,8,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/StockEntry/Add"", addEntry);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockEntryHttpClient.cs,18,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<DateTime?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockEntryHttpClient.cs,16,8,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/StockEntry/GetYoungestEntryDate/{accountId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockEntryHttpClient.cs,11,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<DateTime?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockEntryHttpClient.cs,9,8,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/StockEntry/GetOldestEntryDate/{accountId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondEntryHttpClient.cs,44,8,T:System.Uri,,,,,"var response = await httpClient.PutAsJsonAsync($""{httpClient.BaseAddress}api/BondEntry"", entry);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondEntryHttpClient.cs,38,8,T:System.Uri,,,,,"var response = await httpClient.DeleteAsync($""{httpClient.BaseAddress}api/BondEntry/{accountId}/{entryId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondEntryHttpClient.cs,33,8,T:System.Net.Http.HttpContent,,,,,throw new Exception(await response.Content.ReadAsStringAsync());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondEntryHttpClient.cs,31,8,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/BondEntry"", addEntry);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondEntryHttpClient.cs,26,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<DateTime?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondEntryHttpClient.cs,24,8,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/BondEntry/Youngest/{accountId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondEntryHttpClient.cs,19,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<DateTime?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondEntryHttpClient.cs,17,8,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/BondEntry/Oldest/{accountId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondEntryHttpClient.cs,12,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<BondAccountEntry?>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondEntryHttpClient.cs,10,8,T:System.Uri,,,,,"var response = await httpClient.GetAsync($""{httpClient.BaseAddress}api/BondEntry?accountId={accountId}&entryId={entryId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondDetailsHttpClient.cs,78,12,T:System.Uri,,,,,"var response = await httpClient.DeleteAsync($""{httpClient.BaseAddress}api/BondDetails/{bondDetailsId}/calculation-methods/{calculationMethodId}"", cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondDetailsHttpClient.cs,64,12,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/BondDetails/{bondDetailsId}/calculation-methods"", calculationMethod, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondDetailsHttpClient.cs,50,12,T:System.Uri,,,,,"var response = await httpClient.DeleteAsync($""{httpClient.BaseAddress}api/BondDetails/{id}"", cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondDetailsHttpClient.cs,35,12,T:System.Uri,,,,,"var response = await httpClient.PutAsJsonAsync($""{httpClient.BaseAddress}api/BondDetails"", updateBondDetails, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondDetailsHttpClient.cs,28,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<BondDetails>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondDetailsHttpClient.cs,26,8,T:System.Uri,,,,,"var response = await httpClient.PostAsJsonAsync($""{httpClient.BaseAddress}api/BondDetails"", bond, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondDetailsHttpClient.cs,20,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<List<BondDetails>>($""{httpClient.BaseAddress}api/BondDetails/by-issuer/{encoded}"", cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondDetailsHttpClient.cs,19,8,T:System.Uri,,,,,var encoded = Uri.EscapeDataString(issuer);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondDetailsHttpClient.cs,13,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<List<BondDetails>>($""{httpClient.BaseAddress}api/BondDetails"", cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\BondDetailsHttpClient.cs,9,52,T:System.Uri,,,,,httpClient.BaseAddress
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockPriceHttpClient.cs,66,12,T:System.Uri,,,,,"return await httpClient.GetFromJsonAsync<TickerCurrency>($""{httpClient.BaseAddress}api/StockPrice/get-ticker-currency?ticker={ticker.ToUpper()}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockPriceHttpClient.cs,56,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<DateTime?>($""{httpClient.BaseAddress}api/StockPrice/get-latest-missing-stock-price/?ticker={ticker.ToUpper()}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockPriceHttpClient.cs,42,12,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<IEnumerable<StockPrice>>($""{httpClient.BaseAddress}api/StockPrice/get-stock-prices?ticker={ticker.ToUpper()}&start={start.ToRfc3339()}&end={end.ToRfc3339()}&step={step.Ticks}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockPriceHttpClient.cs,24,12,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<StockPrice?>($""{httpClient.BaseAddress}api/StockPrice/get-stock-price?ticker={ticker.ToUpper()}&currencyId={currencyId}&date={date.ToRfc3339()}&step=1"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockPriceHttpClient.cs,16,8,T:System.Uri,,,,,"var response = await httpClient.PostAsync($""{httpClient.BaseAddress}api/StockPrice/update-stock-price?ticker={ticker}&pricePerUnit={pricePerUnit}&currencyId={currencyId}&date={date.ToRfc3339()}"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\StockPriceHttpClient.cs,11,8,T:System.Uri,,,,,"var response = await httpClient.PostAsync($""{httpClient.BaseAddress}api/StockPrice/add-stock-price?ticker={ticker}&pricePerUnit={pricePerUnit}&currencyId={currencyId}&date={date.ToRfc3339()}"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\NewVisitorsHttpClient.cs,18,12,T:System.Uri,,,,,"return httpClient.GetFromJsonAsync<int>($""{httpClient.BaseAddress}api/NewVisitors/GetNewVisitor/{encodedDate}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\NewVisitorsHttpClient.cs,17,12,T:System.Uri,,,,,"var encodedDate = Uri.EscapeDataString(dateTime.Date.ToString(""O""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\NewVisitorsHttpClient.cs,9,8,T:System.Uri,,,,,"var response = await httpClient.PutAsync($""{httpClient.BaseAddress}api/NewVisitors"", null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\MoneyFlowHttpClient.cs,50,8,T:System.Uri,,,,,"var results = await httpClient.GetFromJsonAsync<List<InvestmentRate>>($""{httpClient.BaseAddress}api/MoneyFlow/GetInvestmentRate?userId={userId}&start={start:O}&end={end:O}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\MoneyFlowHttpClient.cs,43,8,T:System.Uri,,,,,"string endpoint = $""{httpClient.BaseAddress}api/MoneyFlow/GetLabelsValue?userId={userId}&start={start:O}&end={end:O}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\MoneyFlowHttpClient.cs,36,8,T:System.Uri,,,,,"string endpoint = $""{httpClient.BaseAddress}api/MoneyFlow/GetSpending/{userId}/{currency.Id}/{start:O}/{end:O}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\MoneyFlowHttpClient.cs,30,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<Dictionary<DateTime, decimal>>($""{httpClient.BaseAddress}api/MoneyFlow/GetNetWorth/{userId}/{currency.Id}/{start:O}/{end:O}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\MoneyFlowHttpClient.cs,24,8,T:System.Uri,,,,,"var result = await httpClient.GetFromJsonAsync<decimal?>($""{httpClient.BaseAddress}api/MoneyFlow/GetNetWorth/{userId}/{currency.Id}/{date:O}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\MoneyFlowHttpClient.cs,17,8,T:System.Uri,,,,,"string endpoint = $""{httpClient.BaseAddress}api/MoneyFlow/GetIncome/{userId}/{currency.Id}/{start:O}/{end:O}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\MoneyFlowHttpClient.cs,10,8,T:System.Uri,,,,,"string endpoint = $""{httpClient.BaseAddress}api/MoneyFlow/GetBalance/{userId}/{currency.Id}/{start:O}/{end:O}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\LiabilitiesHttpClient.cs,30,8,T:System.Uri,,,,,"return await httpClient.GetFromJsonAsync<bool>($""{httpClient.BaseAddress}api/Liabilities/IsAnyAccountWithLiabilities/{userId}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,FinanceManager.Components\FinanceManager.Components.csproj,File,FinanceManager.Components\HttpClients\LiabilitiesHttpClient.cs,23,8,T:System.Uri,,,,,"var results = await httpClient.GetFromJsonAsync<List<TimeSeriesModel>>($""{httpClient.BaseAddress}api/Liabilities/GetLiabilitiesTimeSeries/{userId}/{start:O}/{end:O}"");"
